30,"On the other side of the globe, another hotel has mastered the open-air lobby. The Tierra Patagonia Hotel offers uninterrupted views of the Atacama Desert from the moment you first walk through the front door.",Living Room,https://images.dwell.com/photos-6512015478463504384/6526651717406257152-large/on-the-other-side-of-the-globe-another-hotel-has-mastered-the-open-air-lobby-the-tierra-patagonia-hotel-offers-uninterrupted-views-of-the-atacama-desert-from-the-moment-you-first-walk-through-the-front-door.jpg
31,Wood encases a living area to provide a sense of enclosure between two expanses of glass.,Living Room,https://images.dwell.com/photos-6272473203005894656/6528858331836526592-large/wood-encases-a-living-area-to-provide-a-sense-of-enclosure-between-two-expanses-of-glass.jpg
32,A circular fireplace takes center stage in the living room.,Living Room,https://images.dwell.com/photos-6133553759298379776/6529087605209464832-large/a-circular-fireplace-takes-center-stage-in-the-living-room.jpg
33,Floor-to-ceiling windows take in expansive forest views. ,Living Room,https://images.dwell.com/photos-6133553759298379776/6529087604103368704-large/floor-to-ceiling-windows-take-in-expansive-forest-views.jpg
34,"The wood paneling continues all throughout the home, creating a stylish, uniformed aesthetic. The living area contains a plush couch, as well as built-in closet space and shelving. The small bedroom is located toward the back, featuring a nicely size",Living Room,https://images.dwell.com/photos-6063391372700811264/6530737997342744576-large/the-wood-paneling-continues-all-throughout-the-home-creating-a-stylish-uniformed-aesthetic-the-living-area-contains-a-plush-couch-as-well-as-built-in-closet-space-and-shelving-the-small-bedroom-is-located-toward-the-back-featuring-a-nicely-sized-window-th.jpg
35,"Despite its small size, the houseboat's well-established layout makes efficient use of every square inch inside. With rustic wood-paneling, the home also has plenty of built-in shelving.",Living Room,https://images.dwell.com/photos-6063391372700811264/6530737333354622976-large/despite-its-small-size-the-houseboats-well-established-layout-makes-efficient-use-of-every-square-inch-inside-with-rustic-wood-paneling-the-home-also-has-plenty-of-built-in-shelving.jpg
36,The On the Rocks sofa designed by Francesco Binfaré for Edra has seating on both sides to maximize appreciation of the views.,Living Room,https://images.dwell.com/photos-6272473203005894656/6529425219076890624-large/the-on-the-rocks-sofa-designed-by-francesco-binfare-for-edra-has-seating-on-both-sides-to-maximize-appreciation-of-the-views.jpg
37,The den.,Living Room,https://images.dwell.com/photos-6133553759298379776/6528987866789437440-large/the-den.jpg
38,"A dramatic mirror-paneled fireplace adds depth, and a wall of windows floods the space with sunlight.",Living Room,https://images.dwell.com/photos-6133553759298379776/6528987866751688704-large/a-dramatic-mirror-paneled-fireplace-adds-depth-and-a-wall-of-windows-floods-the-space-with-sunlight.jpg
39,The reclaimed oak paneling in the double-height living room plays off the painted beams. ,Living Room,https://images.dwell.com/photos-6133553759298379776/6528987865354985472-large/the-reclaimed-oak-paneling-in-the-double-height-living-room-plays-off-the-painted-beams.jpg
40,Peering into the lobby through a latticed wall with arched door. It's these details that add a whimsical element to the hotel.,Living Room,https://images.dwell.com/photos-6308457958906204160/6529801897893138432-large/peering-into-the-lobby-through-a-latticed-wall-with-arched-door-its-these-details-that-add-a-whimsical-element-to-the-hotel.jpg
41,Great room with floor-to-ceiling windows.,Living Room,https://images.dwell.com/photos-6314141943493840896/6531926887260172288-large/great-room-with-floor-to-ceiling-windows.jpg
